review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,room_type
4.73,4.75,4.8,4.86,4.85,4.87,4.6,129,Private room
4.87,4.97,4.71,4.92,4.95,4.95,4.81,164,Private room
4.92,4.97,4.95,4.98,4.98,4.78,4.9,164,Entire home/apt
4.89,4.97,4.9,4.94,4.93,4.83,4.63,204,Entire home/apt
4.65,4.76,4.71,4.86,4.87,4.81,4.46,128,Private room
4.94,4.97,4.96,4.93,4.97,4.73,4.8,219,Entire home/apt
4.6,4.87,4.6,4.8,4.73,4.93,4.8,225,Entire home/apt
4.84,4.89,4.96,4.96,4.92,4.91,4.78,177,Entire home/apt
4.79,4.78,4.77,4.95,4.94,4.93,4.55,315,Private room
4.86,4.86,4.86,5.0,5.0,5.0,5.0,200,Entire home/apt
4.85,4.91,4.8,4.92,4.89,4.92,4.86,72,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.5,150,Entire home/apt
4.6,5.0,4.8,5.0,4.8,4.8,4.8,85,Private room
4.67,4.72,4.81,4.92,4.81,4.82,4.66,40,Private room
4.88,4.91,4.97,5.0,4.99,4.18,4.75,215,Entire home/apt
4.65,4.8,4.7,4.5,4.87,4.86,4.51,133,Entire home/apt
4.83,4.91,4.66,4.93,4.98,4.65,4.84,50,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,75,Entire home/apt
4.84,4.94,4.83,4.97,4.96,4.83,4.8,125,Private room
4.67,4.8,4.73,4.92,4.89,4.41,4.46,210,Entire home/apt
4.65,4.83,4.74,4.89,4.83,4.81,4.64,40,Private room
4.82,4.92,4.88,4.97,4.9,4.84,4.72,54,Private room
4.62,4.8,4.75,4.82,4.92,4.8,4.61,53,Private room
4.76,4.95,4.92,4.94,4.81,4.78,4.78,43,Private room
4.82,4.87,4.76,4.95,4.98,4.86,4.82,152,Entire home/apt
4.93,4.93,4.78,4.85,5.0,4.85,4.67,242,Entire home/apt
5.0,5.0,5.0,4.67,5.0,5.0,4.33,190,Entire home/apt
4.69,4.78,4.81,4.69,4.8,4.96,4.61,402,Entire home/apt
4.73,4.93,4.73,4.93,4.87,4.8,4.67,110,Entire home/apt
4.57,4.71,4.64,4.92,4.79,4.54,4.08,125,Entire home/apt
4.94,4.94,4.88,5.0,4.97,4.75,4.97,160,Entire home/apt
5.0,5.0,5.0,4.86,4.86,5.0,4.71,250,Entire home/apt
4.97,4.94,4.88,5.0,5.0,4.97,4.75,200,Entire home/apt
4.67,4.86,4.75,4.9,4.94,4.72,4.7,89,Private room
4.83,4.97,4.97,4.97,4.96,4.74,4.84,72,Entire home/apt
4.89,4.86,4.69,4.94,4.96,4.74,4.75,186,Private room
4.5,4.4,3.0,5.0,4.83,5.0,4.33,398,Entire home/apt
4.26,4.63,4.58,4.42,4.63,4.79,4.32,800,Entire home/apt
4.91,4.94,4.97,5.0,5.0,4.88,4.75,165,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,350,Entire home/apt
4.25,4.25,4.0,4.25,4.75,4.75,4.25,150,Entire home/apt
4.82,4.91,4.91,4.82,4.82,4.82,4.82,250,Entire home/apt
4.0,4.0,4.0,4.0,4.0,5.0,4.0,380,Entire home/apt
4.98,4.97,5.0,4.98,4.98,4.9,4.97,130,Entire home/apt
4.8,4.89,4.89,4.87,4.89,4.97,4.87,180,Entire home/apt
4.9,4.92,4.88,4.93,4.97,4.77,4.85,219,Entire home/apt
4.89,4.91,4.73,4.91,4.93,4.95,4.66,255,Entire home/apt
4.8,4.6,4.8,5.0,5.0,5.0,4.75,125,Entire home/apt
4.97,4.97,4.96,4.95,4.94,4.94,4.89,177,Entire home/apt
4.79,4.83,4.73,4.67,4.84,4.69,4.72,157,Entire home/apt
4.96,4.96,4.85,4.96,4.96,4.88,4.65,130,Entire home/apt
5.0,5.0,4.96,5.0,5.0,4.85,4.96,138,Private room
4.45,4.52,4.37,4.69,4.67,4.84,4.58,238,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,68,Entire home/apt
4.8,4.84,4.82,4.78,4.78,4.66,4.76,95,Private room
4.64,4.76,4.42,4.84,4.84,4.97,4.56,292,Entire home/apt
4.9,4.92,4.88,4.97,4.99,4.85,4.86,225,Entire home/apt
4.8,4.84,4.84,4.96,4.97,4.74,4.79,120,Private room
5.0,5.0,4.33,5.0,5.0,5.0,5.0,79,Private room
4.78,4.88,4.61,4.92,4.92,4.93,4.81,56,Private room
4.83,4.88,4.83,4.88,4.96,5.0,4.67,458,Entire home/apt
4.82,4.93,4.83,4.87,4.89,4.88,4.84,196,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,85,Private room
4.9,4.94,4.92,4.95,4.94,4.97,4.92,264,Private room
4.92,4.95,4.89,4.99,4.98,4.91,4.84,219,Entire home/apt
4.79,5.0,4.86,5.0,4.93,4.0,4.21,97,Entire home/apt
4.95,4.86,4.81,5.0,5.0,4.89,4.89,105,Entire home/apt
4.5,4.63,4.48,4.81,4.86,4.88,4.42,139,Entire home/apt
4.95,4.93,4.76,4.95,4.98,4.98,4.68,165,Entire home/apt
4.5,4.5,4.0,5.0,5.0,4.5,4.5,225,Entire home/apt
4.93,4.93,4.93,5.0,5.0,4.86,4.86,475,Entire home/apt
4.25,4.5,4.25,4.67,4.79,4.96,4.46,139,Entire home/apt
4.7,4.78,4.83,4.91,4.95,4.78,4.85,53,Entire home/apt
5.0,5.0,5.0,5.0,4.89,5.0,5.0,226,Entire home/apt
4.88,5.0,4.88,5.0,5.0,5.0,4.88,400,Entire home/apt
4.71,4.86,4.86,5.0,5.0,4.57,4.57,61,Private room
4.82,4.92,4.89,4.82,4.97,4.82,4.74,336,Entire home/apt
4.5,4.38,4.88,4.5,4.75,4.63,4.63,120,Entire home/apt
5.0,5.0,5.0,4.75,4.75,5.0,4.75,143,Entire home/apt
4.88,4.96,4.94,4.95,4.96,4.84,4.81,190,Entire home/apt
4.72,4.85,4.49,4.87,4.9,4.77,4.77,121,Entire home/apt
4.94,4.89,4.94,4.96,5.0,4.98,4.8,275,Entire home/apt
4.82,4.78,4.85,4.68,4.86,4.91,4.74,269,Entire home/apt
4.94,5.0,4.93,5.0,5.0,4.81,4.81,144,Entire home/apt
4.73,4.78,4.72,4.82,4.87,4.94,4.6,138,Entire home/apt
5.0,5.0,4.93,5.0,4.96,4.93,4.85,149,Entire home/apt
5.0,5.0,4.75,4.88,5.0,4.88,4.63,130,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,188,Entire home/apt
5.0,4.92,4.75,5.0,4.92,5.0,4.83,399,Entire home/apt
4.8,4.78,4.91,4.95,4.92,4.86,4.71,297,Private room
4.96,4.93,4.89,4.89,5.0,4.81,4.81,328,Entire home/apt
4.85,4.88,4.88,4.85,4.98,4.9,4.77,215,Entire home/apt
4.87,4.87,4.68,4.87,4.97,4.97,4.87,175,Entire home/apt
4.59,4.63,4.61,4.8,4.76,4.93,4.32,116,Entire home/apt
4.87,4.93,4.91,4.95,4.93,4.93,4.8,233,Entire home/apt
4.8,4.87,4.82,4.94,4.95,4.91,4.79,182,Entire home/apt
4.47,4.55,4.43,4.37,4.7,4.83,4.41,245,Entire home/apt
4.95,4.98,4.94,4.92,4.98,4.97,4.75,233,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.33,5.0,100,Entire home/apt
4.94,4.94,4.93,4.94,4.96,4.9,4.83,340,Entire home/apt
4.82,4.85,4.71,4.87,4.98,5.0,4.84,151,Entire home/apt
4.86,4.88,4.9,4.91,4.98,4.3,4.73,286,Entire home/apt
4.85,4.94,4.83,4.96,4.98,4.93,4.83,266,Entire home/apt
4.88,4.95,5.0,4.92,4.96,4.65,4.88,135,Entire home/apt
4.98,4.98,5.0,4.98,4.98,4.61,4.93,135,Entire home/apt
4.73,4.87,4.78,4.88,4.87,4.89,4.83,123,Entire home/apt
4.97,4.9,4.97,4.97,5.0,4.83,4.87,150,Entire home/apt
4.91,4.86,4.97,5.0,4.94,5.0,4.86,119,Entire home/apt
4.85,4.89,4.68,4.87,4.91,4.79,4.77,55,Private room
4.81,4.9,4.86,4.74,4.6,4.94,4.77,320,Entire home/apt
4.8,4.85,4.78,4.88,4.95,4.85,4.77,103,Entire home/apt
4.71,4.92,4.54,4.96,4.96,4.67,4.75,375,Entire home/apt
4.18,4.55,4.27,4.82,4.91,4.82,4.27,350,Entire home/apt
4.95,4.97,4.99,5.0,4.99,4.8,4.81,388,Entire home/apt
4.99,4.99,5.0,4.99,4.99,4.97,4.94,299,Entire home/apt
4.75,4.87,4.68,4.92,4.94,4.91,4.73,79,Entire home/apt
4.93,4.95,4.89,4.96,4.97,4.95,4.86,195,Entire home/apt
4.92,4.89,4.94,4.96,4.94,4.79,4.9,101,Entire home/apt
5.0,5.0,5.0,4.92,4.92,4.58,4.67,60,Private room
4.78,4.89,4.89,4.89,4.89,4.78,4.78,50,Private room
4.92,4.67,4.92,4.88,5.0,4.96,4.75,375,Entire home/apt
4.97,4.87,4.99,4.97,4.98,4.97,4.83,548,Entire home/apt
4.92,4.97,4.96,4.87,4.98,4.94,4.84,185,Entire home/apt
4.78,4.67,4.67,5.0,5.0,4.67,4.67,50,Private room
5.0,4.67,4.67,4.67,4.67,5.0,5.0,121,Entire home/apt
4.83,4.67,4.67,4.67,4.83,4.64,4.73,200,Entire home/apt
4.82,4.88,4.71,4.96,4.96,4.93,4.82,165,Entire home/apt
4.59,4.71,4.36,4.81,4.85,4.98,4.56,400,Entire home/apt
4.89,4.96,4.96,4.98,5.0,4.71,4.94,210,Entire home/apt
4.79,4.84,4.74,4.79,4.98,4.93,4.67,120,Entire home/apt
4.95,4.93,4.96,4.96,4.95,4.97,4.89,76,Private room
4.88,4.75,4.75,4.75,4.88,4.75,4.63,196,Entire home/apt
4.91,4.88,4.92,4.99,4.99,4.93,4.85,152,Entire home/apt
4.89,4.86,4.86,4.96,4.98,4.96,4.79,135,Entire home/apt
4.94,5.0,4.88,5.0,4.94,4.94,4.88,257,Entire home/apt
4.79,4.95,4.95,4.96,4.94,4.72,4.86,95,Entire home/apt
4.95,4.95,4.86,5.0,5.0,4.98,4.86,151,Entire home/apt
4.79,4.9,4.75,4.9,4.92,4.94,4.76,150,Entire home/apt
4.87,4.96,4.97,4.87,4.93,4.91,4.86,187,Entire home/apt
4.9,4.92,4.87,4.97,4.97,4.97,4.74,279,Entire home/apt
4.77,4.84,4.67,4.9,4.88,4.96,4.65,143,Entire home/apt
4.84,4.88,4.72,4.89,4.95,4.8,4.69,200,Entire home/apt
4.95,5.0,5.0,5.0,4.86,4.91,4.86,275,Entire home/apt
4.94,4.94,4.94,4.95,4.94,4.74,4.85,184,Entire home/apt
4.65,4.82,4.83,4.7,4.85,4.95,4.55,428,Entire home/apt
4.86,4.93,4.57,4.93,5.0,4.79,4.86,150,Entire home/apt
4.81,4.85,4.82,4.95,4.98,4.86,4.69,3500,Entire home/apt
4.89,4.89,4.91,4.93,4.96,4.76,4.8,170,Entire home/apt
5.0,5.0,4.95,5.0,5.0,5.0,4.86,125,Entire home/apt
4.86,4.96,4.96,4.99,4.95,4.86,4.76,425,Entire home/apt
4.85,5.0,4.85,5.0,5.0,4.92,4.77,99,Private room
4.71,4.64,4.5,4.93,4.93,5.0,4.43,240,Entire home/apt
4.71,4.84,4.85,4.9,4.85,4.57,4.78,109,Private room
4.5,4.75,4.5,5.0,5.0,5.0,4.75,89,Entire home/apt
4.94,4.93,4.96,4.97,4.96,4.92,4.89,222,Private room
4.67,4.56,4.67,5.0,5.0,5.0,4.89,185,Entire home/apt
4.97,5.0,4.91,5.0,4.94,4.81,4.84,325,Entire home/apt
4.95,4.96,4.97,4.91,4.97,4.96,4.82,155,Private room
4.7,4.6,4.8,5.0,5.0,5.0,4.8,120,Entire home/apt
4.85,4.91,4.94,4.95,4.93,4.95,4.78,181,Entire home/apt
4.51,4.68,4.56,4.82,4.86,4.92,4.49,158,Entire home/apt
4.87,4.89,4.96,4.96,5.0,4.98,4.68,110,Entire home/apt
4.76,4.83,4.84,4.91,4.92,4.77,4.74,190,Entire home/apt
4.74,4.79,4.79,4.97,4.98,4.82,4.57,195,Entire home/apt
4.54,4.61,4.65,4.61,4.61,4.85,4.5,75,Private room
4.25,4.46,4.12,4.9,4.73,4.48,4.4,101,Entire home/apt
4.92,4.96,4.96,4.97,4.96,4.91,4.73,200,Entire home/apt
4.74,4.83,4.83,4.87,4.94,4.84,4.68,89,Entire home/apt
4.78,4.78,4.56,4.89,4.89,4.78,4.67,100,Private room
4.7,4.77,4.72,4.62,4.6,4.66,4.55,363,Entire home/apt
4.85,4.85,5.0,5.0,5.0,4.82,4.82,209,Entire home/apt
4.83,4.92,5.0,4.92,4.94,4.67,4.67,92,Private room
5.0,5.0,4.5,5.0,4.5,5.0,4.5,150,Entire home/apt
4.9,4.95,5.0,4.98,4.95,4.93,4.93,38,Private room
4.94,5.0,4.81,5.0,5.0,5.0,4.81,175,Entire home/apt
4.96,5.0,4.95,5.0,5.0,5.0,4.57,170,Entire home/apt
5.0,5.0,4.85,4.92,5.0,4.93,4.79,216,Entire home/apt
4.7,4.87,4.87,4.96,4.96,4.74,4.87,113,Private room
4.81,4.7,4.7,4.85,4.93,4.85,4.78,200,Entire home/apt
4.69,4.71,4.75,4.86,4.88,4.83,4.63,120,Private room
4.83,4.9,4.83,4.92,4.97,4.73,4.86,223,Entire home/apt
4.84,4.85,4.89,4.92,4.94,4.82,4.85,96,Entire home/apt
4.96,4.96,4.96,4.88,5.0,4.92,4.92,141,Entire home/apt
4.87,4.94,4.93,4.98,4.96,4.93,4.83,145,Entire home/apt
4.82,4.88,4.84,4.8,4.94,4.86,4.7,340,Entire home/apt
4.5,4.0,4.75,4.5,4.75,4.75,4.25,244,Entire home/apt
4.93,4.93,4.83,4.8,4.93,4.94,4.86,286,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,440,Entire home/apt
4.8,4.83,4.86,4.98,4.98,4.85,4.65,241,Entire home/apt
4.59,4.73,4.49,4.86,4.84,4.57,4.59,67,Entire home/apt
4.88,4.91,4.72,4.94,4.96,4.85,4.87,85,Private room
4.9,4.85,4.85,5.0,4.95,4.95,4.8,299,Entire home/apt
4.87,4.93,4.93,4.95,4.98,4.71,4.81,391,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,45,Private room
4.61,4.84,4.55,4.89,4.89,4.79,4.66,91,Entire home/apt
4.91,4.93,4.91,4.9,4.95,4.94,4.81,99,Entire home/apt
4.88,4.88,4.84,4.74,4.96,4.94,4.78,246,Entire home/apt
4.78,4.88,4.92,4.97,5.0,4.8,4.8,148,Entire home/apt
4.86,4.94,4.68,4.97,4.97,4.89,4.84,145,Entire home/apt
4.18,4.73,4.27,4.82,4.82,4.73,4.64,84,Entire home/apt
4.85,4.94,4.96,4.88,4.96,4.82,4.81,246,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.8,340,Entire home/apt
4.83,4.89,4.61,4.78,4.92,4.97,4.81,800,Entire home/apt
4.83,4.75,4.92,5.0,5.0,4.91,4.64,500,Entire home/apt
4.67,4.7,4.83,4.78,4.83,4.95,4.55,330,Private room
4.79,4.76,4.84,4.84,4.8,4.88,4.74,145,Entire home/apt
4.74,4.87,4.61,4.93,4.87,4.67,4.7,115,Entire home/apt
4.74,4.84,4.83,4.91,4.78,4.65,4.76,86,Entire home/apt
4.91,4.97,4.69,4.99,4.99,4.96,4.69,130,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,160,Entire home/apt
4.63,4.71,4.72,4.86,4.88,4.8,4.59,121,Entire home/apt
4.75,4.75,5.0,5.0,5.0,5.0,4.75,168,Entire home/apt
4.7,4.8,4.9,4.9,5.0,5.0,4.7,77,Private room
4.81,4.92,4.94,4.98,4.98,4.97,4.83,180,Entire home/apt
4.94,5.0,5.0,5.0,5.0,5.0,4.89,150,Entire home/apt
4.76,4.9,4.97,4.88,4.86,4.85,4.78,104,Private room
4.63,4.69,4.88,4.38,4.63,4.81,4.5,471,Entire home/apt
4.61,4.75,4.58,4.47,4.89,4.58,4.67,203,Entire home/apt
4.59,4.77,4.27,4.86,4.95,4.77,4.5,171,Entire home/apt
4.88,4.91,4.91,4.96,4.97,4.99,4.75,116,Private room
4.64,4.82,4.68,4.86,4.86,4.68,4.5,172,Entire home/apt
4.65,4.65,4.65,4.76,5.0,4.94,4.65,187,Entire home/apt
4.74,4.78,4.72,4.79,4.92,4.96,4.63,165,Entire home/apt
4.87,4.87,4.83,5.0,5.0,4.96,4.96,69,Private room
4.93,4.94,4.72,4.97,4.97,4.96,4.85,217,Entire home/apt
5.0,4.93,4.8,5.0,5.0,5.0,4.79,198,Entire home/apt
4.76,4.79,4.78,4.93,4.92,4.5,4.68,136,Entire home/apt
4.77,4.82,4.92,4.94,4.96,4.91,4.65,240,Entire home/apt
4.9,4.9,4.85,4.96,4.96,4.92,4.81,300,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,140,Entire home/apt
4.57,4.74,4.39,4.73,4.85,4.49,4.56,150,Private room
4.89,4.93,4.89,4.78,4.96,4.98,4.75,90,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,4.0,120,Entire home/apt
4.53,4.65,4.39,4.84,4.88,4.55,4.64,171,Entire home/apt
4.81,4.94,4.91,4.97,4.98,4.98,4.85,130,Entire home/apt
4.67,5.0,4.33,5.0,5.0,5.0,5.0,120,Private room
4.86,4.91,4.95,5.0,4.95,4.64,4.73,150,Entire home/apt
4.8,4.93,4.93,4.92,4.93,5.0,4.77,175,Entire home/apt
4.81,4.85,4.69,4.93,4.93,4.85,4.7,71,Private room
4.88,4.97,4.88,4.97,4.94,4.93,4.74,246,Entire home/apt
4.92,4.88,4.92,5.0,4.92,4.84,4.88,370,Entire home/apt
4.78,4.82,4.56,4.94,4.92,4.89,4.68,71,Private room
5.0,5.0,5.0,5.0,5.0,5.0,4.88,365,Entire home/apt
4.92,4.94,4.96,4.99,5.0,4.71,4.9,119,Private room
5.0,5.0,4.89,5.0,5.0,5.0,4.78,200,Entire home/apt
4.83,4.83,5.0,5.0,5.0,4.4,4.6,211,Private room
4.92,4.97,4.97,4.99,4.98,4.69,4.82,114,Entire home/apt
4.55,4.69,4.67,4.76,4.74,4.41,4.57,113,Private room
4.93,4.94,4.95,4.92,4.94,4.61,4.81,169,Entire home/apt
4.94,4.96,4.97,4.97,4.97,4.75,4.86,149,Entire home/apt
4.99,5.0,4.97,4.97,4.99,4.8,4.88,200,Entire home/apt
4.71,4.81,4.78,4.86,4.84,4.82,4.75,99,Private room
4.55,4.75,4.53,4.91,4.86,4.63,4.63,98,Entire home/apt
4.97,5.0,4.97,5.0,5.0,4.92,4.92,150,Entire home/apt
4.98,4.98,4.89,4.91,5.0,4.78,4.85,400,Entire home/apt
4.96,5.0,4.92,4.98,5.0,4.8,4.93,150,Entire home/apt
4.7,4.8,4.56,4.88,4.74,4.87,4.71,120,Private room
4.85,4.89,4.87,4.97,4.96,4.61,4.75,275,Entire home/apt
4.85,4.92,4.93,4.94,4.94,4.94,4.71,175,Entire home/apt
4.92,5.0,4.92,5.0,5.0,4.5,4.92,125,Entire home/apt
4.85,4.88,4.86,4.92,4.94,4.91,4.78,188,Entire home/apt
4.95,4.96,4.93,4.99,4.99,4.87,4.85,110,Entire home/apt
4.92,4.97,4.83,4.93,4.94,4.88,4.82,156,Entire home/apt
4.81,4.88,4.93,4.95,4.95,4.85,4.77,143,Entire home/apt
4.75,4.88,4.82,4.76,4.88,4.92,4.65,165,Entire home/apt
4.42,4.45,4.42,4.84,4.61,4.39,4.42,67,Entire home/apt
4.67,4.78,4.81,4.9,4.81,4.54,4.6,75,Private room
4.84,4.88,4.84,4.46,4.92,4.86,4.75,245,Entire home/apt
4.63,4.73,4.78,4.7,4.68,4.52,4.57,71,Private room
4.92,5.0,4.92,4.83,4.92,5.0,4.83,299,Private room
4.93,4.93,4.9,4.97,4.93,5.0,4.96,85,Entire home/apt
4.83,4.72,4.67,5.0,4.89,4.94,4.56,425,Entire home/apt
4.9,5.0,4.81,4.86,5.0,4.95,4.81,153,Entire home/apt
4.89,4.96,4.74,5.0,5.0,5.0,4.52,160,Entire home/apt
4.98,4.99,5.0,4.92,4.97,4.99,4.87,554,Entire home/apt
4.73,4.85,4.85,4.82,4.74,4.67,4.8,66,Private room
4.96,4.97,4.95,4.98,5.0,4.95,4.88,236,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.63,145,Entire home/apt
4.84,4.9,4.88,4.97,4.97,4.76,4.8,210,Entire home/apt
5.0,4.9,5.0,5.0,5.0,5.0,4.7,310,Entire home/apt
4.89,4.9,4.82,4.94,4.91,4.74,4.89,72,Private room
4.91,4.95,4.83,4.98,4.94,4.64,4.9,49,Private room
4.4,4.4,4.4,4.4,4.0,4.6,4.2,100,Private room
4.83,5.0,5.0,4.83,5.0,5.0,4.83,199,Entire home/apt
4.83,4.75,4.92,4.92,4.83,5.0,4.67,189,Entire home/apt
4.78,4.82,4.85,4.89,4.85,4.78,4.79,101,Private room
4.79,4.83,4.9,4.97,4.93,4.76,4.66,125,Entire home/apt
4.87,4.96,4.93,4.95,4.96,4.74,4.89,47,Private room
4.91,4.94,4.92,4.96,4.99,4.8,4.91,123,Entire home/apt
4.55,4.7,4.45,4.62,4.66,4.93,4.67,100,Entire home/apt
4.8,4.91,4.63,4.94,4.94,4.89,4.69,89,Entire home/apt
4.95,4.95,4.9,4.99,4.96,5.0,4.84,253,Entire home/apt
4.94,4.95,4.96,4.95,4.96,4.94,4.92,115,Entire home/apt
4.93,4.94,4.88,4.93,4.96,4.8,4.8,210,Entire home/apt
4.83,4.9,4.95,4.95,4.93,4.8,4.8,130,Entire home/apt
4.75,4.83,4.83,4.92,4.92,5.0,4.75,150,Entire home/apt
4.74,4.9,4.89,4.94,4.9,4.64,4.6,130,Entire home/apt
4.95,4.97,4.99,5.0,4.99,4.83,4.9,150,Entire home/apt
4.85,4.92,4.98,4.98,4.92,4.81,4.88,123,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,165,Entire home/apt
4.92,4.97,4.74,4.98,4.93,4.72,4.9,69,Private room
4.64,4.82,4.88,4.97,4.92,4.64,4.76,70,Entire home/apt
4.75,5.0,4.5,4.75,5.0,5.0,5.0,90,Entire home/apt
4.36,4.53,4.45,4.8,4.73,4.26,4.33,99,Entire home/apt
4.87,4.91,4.88,4.95,4.95,4.82,4.82,98,Private room
4.91,4.95,4.93,4.94,4.96,4.92,4.92,110,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.67,4.67,65,Entire home/apt
4.85,4.85,4.7,4.91,5.0,5.0,4.61,139,Entire home/apt
4.49,4.73,4.56,4.43,4.52,4.96,4.62,300,Entire home/apt
5.0,5.0,4.86,5.0,5.0,4.92,5.0,1500,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
4.94,5.0,4.88,5.0,4.94,4.94,4.65,170,Entire home/apt
0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99,Private room
4.78,4.8,4.77,4.93,4.9,4.89,4.72,146,Entire home/apt
4.52,4.75,4.52,4.8,4.75,4.91,4.49,85,Private room
4.88,4.96,4.93,4.97,4.97,4.8,4.86,240,Entire home/apt
5.0,4.96,4.93,4.96,5.0,5.0,4.93,499,Entire home/apt
4.24,4.24,4.38,4.53,4.41,4.79,4.26,85,Private room
4.81,4.95,4.78,4.94,5.0,5.0,4.83,141,Entire home/apt
4.99,4.98,4.97,4.92,4.94,4.96,4.82,396,Entire home/apt
4.54,4.71,4.73,4.81,4.86,4.85,4.56,132,Entire home/apt
4.87,4.91,4.87,4.88,4.87,4.86,4.71,230,Entire home/apt
4.88,4.95,4.87,4.82,4.98,4.93,4.77,290,Entire home/apt
4.9,4.85,4.95,4.85,4.85,4.85,4.86,99,Private room
4.77,4.9,4.75,4.9,4.92,4.25,4.7,140,Private room
4.93,4.98,4.9,4.95,4.95,4.99,4.81,371,Entire home/apt
4.84,4.92,4.87,4.86,4.91,4.93,4.79,92,Entire home/apt
4.41,4.48,4.48,4.58,4.7,4.54,4.23,150,Entire home/apt
5.0,5.0,5.0,-1.0,5.0,-1.0,-1.0,72,Entire home/apt
4.66,4.72,4.78,4.65,4.68,4.96,4.53,492,Entire home/apt
4.88,4.85,4.91,4.97,4.93,4.93,4.74,657,Entire home/apt
4.91,4.91,4.94,4.86,5.0,4.97,4.86,185,Private room
4.73,4.93,4.73,4.73,4.93,4.87,4.53,275,Entire home/apt
4.99,4.97,5.0,5.0,5.0,4.99,4.91,360,Entire home/apt
4.83,4.92,4.87,4.89,4.87,4.94,4.77,252,Entire home/apt
4.82,4.88,4.87,4.95,4.95,4.8,4.77,208,Entire home/apt
4.89,4.93,4.95,4.96,4.95,4.73,4.83,165,Entire home/apt
4.89,4.95,4.79,5.0,5.0,4.74,4.74,120,Private room
4.98,4.97,4.97,4.97,4.98,4.98,4.88,158,Private room
4.86,4.97,4.77,4.91,4.96,4.95,4.87,255,Entire home/apt
5.0,5.0,4.67,5.0,5.0,5.0,4.0,248,Entire home/apt
4.84,4.8,4.8,4.96,4.96,4.75,4.63,105,Entire home/apt
3.5,5.0,3.5,5.0,5.0,5.0,3.5,220,Entire home/apt
4.82,4.88,4.43,4.9,4.94,4.96,4.78,400,Entire home/apt
4.61,4.89,4.83,4.9,4.94,4.85,4.63,94,Entire home/apt
4.86,4.88,4.75,4.86,4.94,4.91,4.72,225,Entire home/apt
4.78,4.75,4.59,4.86,4.71,4.98,4.47,1200,Entire home/apt
5.0,5.0,5.0,5.0,4.9,5.0,4.9,150,Entire home/apt
4.98,4.97,5.0,4.98,4.97,4.95,4.95,75,Private room
5.0,5.0,4.92,5.0,4.83,4.67,4.92,110,Entire home/apt
4.81,4.86,4.81,4.93,4.96,4.86,4.73,249,Entire home/apt
5.0,4.71,4.71,5.0,5.0,5.0,4.86,495,Entire home/apt
4.8,4.83,4.75,4.97,4.97,4.92,4.73,218,Entire home/apt
4.79,4.91,4.77,4.97,4.96,4.91,4.76,105,Entire home/apt
4.68,4.76,4.63,4.86,4.74,4.87,4.65,123,Entire home/apt
4.42,4.67,4.75,4.75,4.33,4.83,4.17,150,Private room
4.0,4.6,3.6,5.0,4.6,4.2,4.6,100,Entire home/apt
4.88,4.8,4.25,4.93,5.0,4.93,4.73,701,Entire home/apt
4.92,4.97,4.92,4.98,4.96,4.89,4.96,154,Entire home/apt
4.71,4.86,4.71,5.0,5.0,5.0,4.57,549,Entire home/apt
5.0,5.0,5.0,5.0,4.75,5.0,4.75,250,Entire home/apt
4.7,4.81,4.71,4.76,4.89,4.87,4.69,245,Entire home/apt
4.84,4.92,4.88,4.92,4.94,4.66,4.79,115,Entire home/apt
4.85,4.88,4.85,4.92,4.96,4.73,4.85,95,Entire home/apt
4.77,4.82,4.89,4.7,4.84,4.98,4.59,595,Entire home/apt
4.83,4.93,4.88,4.81,4.84,4.54,4.69,211,Entire home/apt
4.9,4.97,4.87,4.96,4.95,4.91,4.86,80,Private room
4.88,4.75,4.88,5.0,5.0,4.63,4.63,650,Entire home/apt
4.87,4.89,4.75,4.89,4.95,4.87,4.68,247,Entire home/apt
4.82,4.87,4.85,4.96,4.98,4.87,4.79,109,Entire home/apt
4.93,4.95,5.0,4.96,4.97,4.76,4.85,115,Entire home/apt
4.74,4.86,4.79,4.81,4.76,4.78,4.61,237,Entire home/apt
4.91,4.95,4.89,4.98,4.96,4.82,4.82,346,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,401,Entire home/apt
